0,vagabond1.png,99,74,1.5552916368315166,0.7541228357423599,3,1,1.8889145877651916,1.7227413880906448,9,0,7,0.9059519661727002,0
1,vagabond1.png,114,135,0.9173673098574947,1.7345444511633674,7,1,1.5868626906473289,0.26732903406941333,1,1,6,0.9580949887272663,0
2,vagabond1.png,90,73,0.3367525522734993,1.2378873779603168,2,1,1.0074214783521243,0.40278486270970526,5,0,9,0.9570254362991659,0
3,vagabond1.png,85,27,1.072291984922716,0.23721770369416317,3,0,1.2886483759541103,0.8650224547956924,8,1,6,0.9059519661727002,0
4,vagabond1.png,112,108,1.6836304416689662,1.1202377532651526,7,1,1.496389997549265,0.18017619637391954,8,1,6,0.9059519661727002,0
5,vagabond1.png,179,247,0.9170052361169652,0.14281593748514962,1,0,0.5215398684297436,0.33717342446385895,0,1,6,0.9665294014716538,0
6,vagabond1.png,39,180,1.2594495210601926,0.010473788658918959,8,1,1.481196038065494,0.9871498994932933,6,0,8,error,error
7,vagabond1.png,133,1,0.8040613802294382,1.0402560591224435,0,1,0.5805729482621912,1.2624491666447144,6,0,4,0.9580949887272663,0
8,vagabond1.png,184,198,0.08796325894704682,1.4400413320443792,3,0,1.893041121169933,1.9833049273215375,8,1,9,0.9059519661727002,0
9,vagabond1.png,178,94,1.630303320987297,0.9411669524831253,9,0,1.5352926200119474,0.04026055768126993,1,1,9,error,error
10,vagabond1.png,199,144,1.7306337178028837,0.8037811301597174,0,0,1.2252304087671924,1.479142218623522,1,1,6,0.9665294014716538,0
11,vagabond1.png,23,118,1.46641138757202,1.0999968164845808,3,1,1.724849653046663,0.11082914002993907,9,1,8,0.9059519661727002,0
12,vagabond1.png,105,52,0.9596082229723129,0.05871992012383673,1,0,0.24369392154581151,0.26269865173214657,4,1,7,0.970843846265137,0
13,vagabond1.png,93,200,0.25045976755409505,0.7467340192134243,2,0,0.538669026921791,0.7264486606162712,1,0,2,0.9903735644755036,0.9975933911188758
14,vagabond1.png,178,120,0.8363541699879983,1.9192091504229536,8,0,1.639581246700273,0.221750381633525,9,1,5,0.9059519661727002,0
15,vagabond1.png,132,129,1.7208330894716501,1.039125002086623,4,0,0.9738525695693389,1.235400036818668,4,0,8,0.9499269741971995,0
16,vagabond1.png,196,6,0.6409642097661419,0.24912542069149562,6,1,1.7716585320596716,0.19328846031455924,1,1,6,0.9510222041306895,0
17,vagabond1.png,68,254,1.2959440088458347,0.8932974801559594,6,0,0.21051704522129122,0.8467827529756825,5,1,3,0.9059519661727002,0
18,vagabond1.png,6,213,0.6746114058412012,0.5745140122542735,7,0,1.2478336661654459,1.0076003628506174,1,1,5,0.9458534278929388,0
19,vagabond1.png,142,145,1.4655794936685764,1.9495623989073254,7,1,0.4708144081763483,1.2447358726966604,9,0,2,0.9059519661727002,0
20,vagabond1.png,42,105,1.4816626721633117,0.7731096592810973,7,0,0.9256928031690025,0.11360617861352683,9,1,4,0.9059519661727002,0
21,vagabond1.png,75,1,0.9162525252795352,1.5906696467165422,9,1,1.435926852076173,1.6644944862450257,9,1,5,0.9059519661727002,0
22,vagabond1.png,156,170,1.0126225435654739,1.1707812325844844,0,1,1.1746374223916896,1.0757413425590496,2,0,6,0.9665168374676933,0
23,vagabond1.png,199,110,0.47236075886101947,0.3528335832976633,0,0,0.13349371261019008,0.47277071482949956,7,0,8,0.9498013150211916,0
24,vagabond1.png,118,120,0.7219256398223706,1.5154869598227703,7,0,1.8785096170785693,1.9457044791404858,5,1,4,0.9059519661727002,0
25,vagabond1.png,9,179,0.48019566183442297,1.1714204068196379,3,1,0.17159215748619336,1.566614323757108,0,1,5,0.9518863719433543,0
26,vagabond1.png,48,6,0.5818236962503885,0.28904561887806307,7,1,0.98261754634282,1.0138962178523936,6,0,3,0.9470589401040957,0
27,vagabond1.png,195,204,1.2503520076216434,1.6944275395596318,7,1,0.8450200958566119,0.529007644332131,6,1,9,0.9059519661727002,0
28,vagabond1.png,196,15,1.3711232136495277,1.5590825117383247,0,1,0.29605048967006425,1.5495313887986115,5,1,8,0.9483765874163493,0
29,vagabond1.png,24,189,0.44308561485400927,1.2174920551542847,5,0,0.2566726817475876,1.6964060218181085,6,0,3,0.9580949887272663,0
30,vagabond1.png,24,135,1.2198200281746652,0.9408968513103989,6,0,0.6921186902821255,0.9128924570759105,5,0,2,0.9483765874163493,0
31,vagabond1.png,198,128,0.5151850402946138,0.51075087927565,4,0,0.729098873034563,1.9910973910750165,7,0,9,0.9499269741971995,0
32,vagabond1.png,146,35,0.35076840577453916,0.14323278080959076,7,1,0.42678344234353427,1.260938474302303,1,0,7,0.9570254362991659,0
33,vagabond1.png,76,32,1.267706456228694,1.2564355594569712,0,0,0.4302617309574505,1.8520119731148492,3,1,4,0.9580949887272663,0
34,vagabond1.png,204,155,0.6693890075630907,1.1671296374097568,8,0,1.9947019228253824,1.0928160719720066,3,0,6,0.941159061648809,0
35,vagabond1.png,117,208,0.9330961301624905,0.9476497240822386,6,1,0.22947803085546012,0.3980863042914044,4,1,3,0.9580949887272663,0
36,vagabond1.png,24,31,1.537656535611568,1.257967313456153,5,0,0.05192091621263731,1.484891857940164,2,0,4,0.9483765874163493,0
37,vagabond1.png,186,157,0.8318696178137522,0.5530941442754991,8,1,1.3097244408590876,1.3871567436312815,3,1,6,0.941159061648809,0
38,vagabond1.png,191,130,1.7967068247379936,1.5437271921527354,1,1,0.8974448969430201,1.6696843341547913,5,1,6,0.9582588339199845,0
39,vagabond1.png,229,73,1.6554790118199005,0.331326564639462,6,0,1.955648338983723,0.6061743977488318,3,0,4,0.9190508823800713,0
40,vagabond1.png,96,12,1.3506163497725177,0.8689978476932326,5,1,0.9823889463781557,1.1460380719824228,0,0,5,0.9483765874163493,0
41,vagabond1.png,229,214,1.5985851312403794,0.20247443055897654,7,1,0.9705737138212333,0.824826791979609,6,0,3,0.9059519661727002,0
42,vagabond1.png,105,27,0.6989605919299425,0.40596410585806664,3,0,0.0017644560537041507,0.12163556954023219,9,1,3,error,error
43,vagabond1.png,232,74,0.9549198829120001,0.3134517576885974,5,0,1.7571196339982973,0.8534014376485135,7,1,2,0.9059519661727002,0
44,vagabond1.png,82,29,1.13198082324109,0.7575136828481509,9,0,1.9959405242859014,1.2437323208020528,2,0,9,0.9059519661727002,0
45,vagabond1.png,15,49,1.2012411486243304,0.9347332601271456,9,1,1.5835267020552106,0.06719394408162992,0,1,2,0.9059519661727002,0
46,vagabond1.png,179,115,1.9639265884504244,0.9906848643567101,1,0,0.4632177319761221,1.0712298180154962,8,1,9,0.9435062447708737,0
47,vagabond1.png,30,155,1.052282379118869,1.2592747326643439,2,0,1.524666669141464,0.6510703225276961,7,0,4,0.9059519661727002,0
48,vagabond1.png,237,137,1.3526318221371552,0.17751211129116307,1,0,0.8021878170833269,1.769565610154069,9,1,7,0.9423326532098427,0
49,vagabond1.png,25,44,1.8456737484109575,1.3197037883828935,5,0,0.7218470755736225,1.0990146374780423,7,0,7,0.9059519661727002,0
50,vagabond1.png,200,205,1.5375725221696632,1.7545901307758516,1,0,0.25643807065608876,1.0666516913507038,2,0,4,0.9708706366022264,0
51,vagabond1.png,127,119,0.8938360055405103,1.1926856783546322,9,1,1.547789845878932,1.341949521960941,6,0,8,0.9059519661727002,0
52,vagabond1.png,233,44,0.11083619423180022,1.547230807081355,4,1,1.089333029470797,1.123064333647252,1,1,9,0.9580949887272663,0
53,vagabond1.png,74,122,1.1854177768390497,1.1275433259105305,4,1,1.4326625759600056,1.5315364350780811,6,0,9,0.9059519661727002,0
54,vagabond1.png,140,32,0.13923839427568516,1.9268704605444078,6,1,0.3260540827624246,0.8780495685926414,2,1,8,0.9458534278929388,0
55,vagabond1.png,136,17,1.595465249704739,1.42094261099983,4,1,0.056548928736672555,1.0381201559681306,6,0,5,0.9580949887272663,0
56,vagabond1.png,142,36,0.4032959475736609,1.488649162134958,1,1,0.375839030304306,1.5587304899423455,7,0,6,0.9580949887272663,0
57,vagabond1.png,128,141,1.1363650714338247,0.18118664772819956,7,0,1.1591045614036501,0.30122847769378003,8,1,4,0.90980738408346,0
58,vagabond1.png,245,251,0.10653717326450246,1.886493955724609,0,1,1.8757034762085876,1.0201649614369077,4,1,7,0.9580949887272663,0
59,vagabond1.png,67,0,0.06748455341692808,1.9615602921660216,2,0,1.6961793792794528,1.7476312525459563,4,1,4,0.06554037179476473,0
60,vagabond1.png,105,234,0.3251875099164309,0.2613634965286916,6,1,0.8081249698817726,0.807568734639454,2,1,4,0.9505330179944167,0
61,vagabond1.png,244,165,1.0122798496839132,0.8714340471989632,7,1,0.6319703439129045,0.5431826913318252,3,0,9,0.9423326532098427,0
62,vagabond1.png,160,181,1.4622939301191038,1.9426052661648356,9,0,0.12118264093609112,1.5999691670323428,0,1,3,0.9059519661727002,0
63,vagabond1.png,146,97,1.580250601785811,1.8984153898767693,0,0,1.6565446690990628,1.0349582672199982,1,0,5,0.9708706366022264,0
64,vagabond1.png,118,114,0.5266378892473584,1.3655873848165365,0,0,1.3569769188640763,1.2504162127891816,4,0,4,0.9499269741971995,0
65,vagabond1.png,219,106,1.414288881455504,1.7744254943564208,7,0,0.6789835215721971,1.4464542098311008,4,0,8,0.9059519661727002,0
66,vagabond1.png,106,238,1.0722702430256832,0.7244759763281771,3,0,1.9599590527101398,1.1884455967953387,8,1,3,0.9059519661727002,0
67,vagabond1.png,139,215,0.1552898139619151,0.8943796789867015,9,0,1.8267738265989304,0.7168158960169215,0,0,8,0.9435062447708737,0
68,vagabond1.png,84,59,0.2406289698328079,1.5319854709436636,6,1,1.1143384586269263,0.3471942369084075,1,0,8,0.9580949887272663,0
69,vagabond1.png,69,244,0.2961556053134032,1.3185302201158302,2,0,1.477157058235205,0.13565603865108422,5,0,5,0.9570254362991659,0
70,vagabond1.png,231,74,0.28905224645342986,1.9713003842982157,1,0,0.07839965428438482,0.791374144701279,6,0,4,0.9580949887272663,0
71,vagabond1.png,57,67,1.1115762796437054,1.1052470885269272,8,0,1.023786999579429,1.7562872481489094,9,1,8,0.9059519661727002,0
72,vagabond1.png,64,36,0.41133370077156717,1.9278654759481306,4,0,1.5896665620540054,0.9249989538461287,2,0,8,0.9580949887272663,0
73,vagabond1.png,160,248,0.3427433779372953,0.9085916601268109,8,0,1.7010997834978523,1.8869175574715766,6,0,5,0.9059519661727002,0
74,vagabond1.png,210,120,0.5532908544378027,0.3476492950884257,7,0,0.2558872981446567,1.3937135598890074,2,0,4,0.9580949887272663,0
75,vagabond1.png,77,40,1.2941799404679257,1.4598924441062857,0,1,1.383539969881996,0.07591198742424118,6,1,5,0.9409392690626472,0
76,vagabond1.png,161,173,1.878613521885509,0.6284756506599405,1,1,1.885845194165946,1.6869428049639557,9,1,8,0.9059519661727002,0
77,vagabond1.png,120,130,0.45299759736645007,0.9924326966671588,0,0,1.0691645098142561,0.7644331581344066,2,0,7,0.9665294014716538,0
78,vagabond1.png,92,3,1.4209254078492206,1.9661349574567226,8,1,0.6717527709012414,1.7590792353120823,2,1,7,0.9059519661727002,0
79,vagabond1.png,41,56,0.12524123187901978,0.524648396283777,2,1,1.53191890626413,1.8204475112999514,3,0,8,0.9483765874163493,0
80,vagabond1.png,8,116,0.06512507300127905,1.6561725604341002,0,1,1.9300057733847018,0.5228425075955498,7,0,9,0.90980738408346,0
81,vagabond1.png,250,103,1.660022767414023,1.4297744413814897,5,1,1.064555039139057,0.6549062530157721,1,0,3,0.9059519661727002,0
82,vagabond1.png,91,61,1.7199555024802982,1.8100910020319727,0,1,1.9580842978862862,1.652843087691916,5,0,5,0.9059519661727002,0
83,vagabond1.png,241,244,0.41147550738113076,1.9053082234969207,9,0,0.4310895489808667,1.8583412492099953,2,0,3,0.9580949887272663,0
84,vagabond1.png,24,158,0.9316737000900153,1.9378752472209964,3,0,1.038660869080142,1.0348816115671433,7,1,8,0.9458534278929388,0
85,vagabond1.png,147,199,0.2252659906580084,0.6277053010782176,5,1,1.4646851471189628,1.0627137065408212,0,1,6,0.9665294014716538,0
86,vagabond1.png,5,70,0.027451816331855505,1.3945568852594104,5,1,0.7302125392172785,0.022856066461179016,5,1,2,error,error
